1901597212 Malisheve Kosovo 42.4822 20.7458
1901360309 Prizren Kosovo 42.2139 20.7397
1901608808 Zubin_Potok Kosovo 42.9144 20.6897
1901851592 Kamenice Kosovo 42.5781 21.5803
1901328795 Viti Kosovo 42.3214 21.3583
1901828239 Shterpce Kosovo 42.2394 21.0272
1901598505 Shtime Kosovo 42.4331 21.0397
1901107642 Vushtrri Kosovo 42.8231 20.9675
1901112530 Dragash Kosovo 42.0265 20.6533
1901550082 Podujeve Kosovo 42.9111 21.1899
1901134407 Fushe_Kosove Kosovo 42.6639 21.0961
1901200321 Kacanik Kosovo 42.2319 21.2594
1901230162 Kline Kosovo 42.6217 20.5778
1901974597 Leposaviq Kosovo 43.1039 20.8028
1901339694 Peje Kosovo 42.66 20.2922
1901336358 Rahovec Kosovo 42.3994 20.6547
1901235642 Gjilan Kosovo 42.4689 21.4633
1901682048 Lipjan Kosovo 42.5217 21.1258
1901102771 Obiliq Kosovo 42.6869 21.0703
1901089874 Gjakove Kosovo 42.3803 20.4308
1901760068 Pristina Kosovo 42.6666 21.1724
1901189818 Decan Kosovo 42.5378 20.2911
1901248770 Istog Kosovo 42.7808 20.4875
1901964789 Hani_i_Elezit Kosovo 42.15 21.2967
1901930204 Junik Kosovo 42.4758 20.2772
1901445768 Kllokot Kosovo 42.3714 21.3744
1901042958 Mamushe Kosovo 42.3308 20.7269
1901909986 Partesh Kosovo 42.4019 21.4336
1901029901 Ranillug Kosovo 42.4922 21.5989
1901875540 Ferizaj Kosovo 42.3706 21.1553
1901208362 Zvecan Kosovo 42.9075 20.8403
1901918563 Suhareke Kosovo 42.3586 20.825
1901031751 Gllogovc Kosovo 42.6283 20.8939
1901138430 Mitrovice Kosovo 42.8833 20.8667
1901259570 Skenderaj Kosovo 42.7467 20.7886
1901684676 Novoberde Kosovo 42.6178 21.4197
1901753443 Gracanice Kosovo 42.6011 21.1958
1930654114 Longyearbyen Svalbard 78.2167 15.6333
1887750814 Sanaa Yemen 15.3547 44.2066
1887153216 Marib Yemen 15.421 45.334
1887910100 Al_Jabin Yemen 14.704 43.599
1887522445 Hajjah Yemen 15.6917 43.6021
1887321491 Ibb Yemen 13.9759 44.1709
1887984890 Al_Hudaydah Yemen 14.7979 42.953
1887871834 Lahij Yemen 13.0582 44.8838
1887764813 Al_Mahwit Yemen 15.4701 43.5448
1887324526 Taizz Yemen 13.6045 44.0394
1887513055 Sadah Yemen 16.9398 43.8498
1887135215 Dhamar Yemen 14.5575 44.3875
1887433410 `Amran Yemen 15.6594 43.9439
1887607369 Ad_Dali` Yemen 13.6957 44.7314
1887142998 Saywun Yemen 15.943 48.7873
1887788283 Al_Bayda Yemen 13.979 45.574
1887645956 Zinjibar Yemen 13.1287 45.3807
1887090855 Rida Yemen 14.4295 44.8341
1887172893 'Ataq Yemen 14.55 46.8
1887000479 Al_Ghaydah Yemen 16.2394 52.1638
1887613470 Sayhut Yemen 15.2105 51.2454
1887202594 Al_Mukalla Yemen 14.5412 49.1259
1887549671 Al_Hazm Yemen 16.1641 44.7769
1887877995 Zabid Yemen 14.1951 43.3155
1887867886 Aden Yemen 12.7797 45.0095
1887452377 Hadiboh Yemen 12.6519 54.0239
1887657562 Ash_Shihr Yemen 14.7593 49.6092
1175099654 Dzaoudzi Mayotte -12.7871 45.275
1710176249 Pretoria South_Africa -25.7069 28.2294
1710999076 Lebowakgomo South_Africa -24.1996 29.5
1710838885 Potchefstroom South_Africa -26.6996 27.1
1710616617 Graaff_Reinet South_Africa -32.3 24.54
1710326039 Rustenburg South_Africa -25.65 27.24
1710953731 Brandfort South_Africa -28.6996 26.47
1710716158 Vryheid South_Africa -27.76 30.79
1710271883 Vereeniging South_Africa -26.6496 27.96
1710468143 Brits South_Africa -25.6296 27.78
1710750307 Bethlehem South_Africa -28.2196 28.3
1710203500 Ubomba South_Africa -27.5661 32.0833
1710908010 Polokwane South_Africa -23.89 29.45
1710894218 Springbok South_Africa -29.6667 17.8833
1710219075 Thohoyandou South_Africa -22.95 30.48
1710690280 Pietermaritzburg South_Africa -29.61 30.39
1710817164 Poffader South_Africa -29.1329 19.3834
1710331786 Carnarvon South_Africa -30.9496 22.1333
1710508288 Kroonstad South_Africa -27.66 27.21
1710616152 Alexander_Bay South_Africa -28.6083 16.5033
1710321800 Bloemhof South_Africa -27.6496 25.59
1710409701 Hermanus South_Africa -34.4096 19.2299
1710328253 Bethal South_Africa -26.4696 29.45
1710210449 Upington South_Africa -28.46 21.23
1710120942 Tzaneen South_Africa -23.8195 30.17
1710187274 Vanhynsdorp South_Africa -31.6166 18.7333
1710956370 Musina South_Africa -22.34 30.03
1710282622 Kimberley South_Africa -28.7468 24.77
1710149138 Durban South_Africa -29.865 30.98
1710416691 Klerksdorp South_Africa -26.88 26.62
1710480365 Welkom South_Africa -27.97 26.73
1710551900 De_Aar South_Africa -30.65 24.0
1710649877 Prieska South_Africa -29.6595 22.73
1710078862 Saldanha South_Africa -33.01 17.93
1710010705 Middelburg South_Africa -31.5 25.01
1710506018 Port_St._Johns South_Africa -31.6279 29.5283
1710664906 Volksrust South_Africa -27.3596 29.89
1710823263 Ulundi South_Africa -28.3296 31.41
1710940488 Beaufort_West South_Africa -32.3496 22.57
1710137353 Komatipoort South_Africa -25.4096 31.94
1710114438 Nelspruit South_Africa -25.4745 30.9703
1710222465 Standerton South_Africa -26.9395 29.24
1710550792 Johannesburg South_Africa -26.17 28.03
1710332978 Kuruman South_Africa -27.4496 23.42
1710440011 Paarl South_Africa -33.6996 18.96
1710498245 Worcester South_Africa -33.64 19.4399
1710885210 Colesberg South_Africa -30.7195 25.1
1710651314 Umtata South_Africa -31.58 28.79
1710445896 Aliwal_North South_Africa -30.6896 26.71
1710495632 Middelburg South_Africa -25.7596 29.47
1710058382 Springs South_Africa -26.2696 28.43
1710880986 Benoni South_Africa -26.1496 28.3299
1710443227 Port_Shepstone South_Africa -30.7195 30.46
1710502855 Oudtshoorn South_Africa -33.58 22.19
1710918997 Port_Elizabeth South_Africa -33.97 25.6
1710920478 Port_Alfred South_Africa -33.5995 26.88
1710178149 East_London South_Africa -32.97 27.87
1710597106 Mossel_Bay South_Africa -34.17 22.13
1710969597 Vryburg South_Africa -26.96 24.73
1710276157 Uitenhage South_Africa -33.7596 25.39
1710672530 Bhisho South_Africa -32.87 27.39
1710311704 Knysna South_Africa -34.0329 23.0333
1710110028 Queenstown South_Africa -31.8996 26.88
1710933404 Cradock South_Africa -32.1995 25.61
1710282172 Bredasdorp South_Africa -34.5295 20.03
1710416218 Swellendam South_Africa -34.0196 20.43
1710998347 Ladysmith South_Africa -28.5495 29.78
1710164136 George South_Africa -33.95 22.45
1710671857 Grahamstown South_Africa -33.2996 26.52
1710524815 Mmabatho South_Africa -25.83 25.61
1710965423 Mahikeng South_Africa -25.8652 25.6442
1710495933 Bloemfontein South_Africa -29.12 26.2299
1710680650 Cape_Town South_Africa -33.92 18.435
1894660797 Zambezi Zambia -13.54 23.1099
1894777820 Solwezi Zambia -12.1796 26.4
1894157390 Lusaka Zambia -15.4166 28.2833
1894846267 Kaoma Zambia -14.7796 24.8
1894816262 Chipata Zambia -13.6296 32.64
1894742251 Senanga Zambia -16.1196 23.27
1894753767 Sesheke Zambia -17.4695 24.3
1894950283 Chililabombwe Zambia -12.3696 27.82
1894202007 Chingola Zambia -12.5396 27.85
1894152710 Kasempa Zambia -13.4596 25.82
1894321752 Kitwe Zambia -12.81 28.22
1894907880 Mufulira Zambia -12.55 28.26
1894890604 Nchelenge Zambia -9.3496 28.73
1894390715 Mazabuka Zambia -15.86 27.76
1894281443 Lukulu Zambia -14.3896 23.24
1894930695 Kafue Zambia -15.78 28.18
1894277247 Lundazi Zambia -12.2895 33.17
1894038366 Mansa Zambia -11.2 28.89
1894210586 Mwinilunga Zambia -11.7396 24.44
1894568812 Mumbwa Zambia -14.9796 27.07
1894966417 Kalabo Zambia -14.9896 22.68
1894088472 Nyimba Zambia -14.5495 30.81
1894676779 Kapiri_Mposhi Zambia -13.9696 28.66
1894711746 Kabwe Zambia -14.44 28.45
1894032745 Ndola Zambia -12.9999 28.65
1894305215 Kasama Zambia -10.1996 31.1799
1894671312 Mbala Zambia -8.84 31.37
1894964184 Kawambwa Zambia -9.7795 29.08
1894410334 Luanshya Zambia -13.1333 28.4
1894761291 Mongu Zambia -15.2796 23.12
1894224372 Mpika Zambia -11.83 31.46
1894041491 Chinsali Zambia -10.5496 32.06
1894634581 Livingstone Zambia -17.86 25.86
1894419971 Choma Zambia -16.8095 26.97
1716916272 Plumtree Zimbabwe -20.4795 27.82
1716563536 Kariba Zimbabwe -16.5296 28.8
1716416748 Hwange Zimbabwe -18.37 26.5
1716636761 Chiredzi Zimbabwe -21.0496 31.66
1716608716 Mazowe Zimbabwe -17.5196 30.97
1716895095 Zvishavane Zimbabwe -20.3296 30.05
1716210091 Shamva Zimbabwe -17.3196 31.57
1716196799 Harare Zimbabwe -17.8178 31.0447
1716327793 Kwekwe Zimbabwe -18.9296 29.8
1716398005 Kadoma Zimbabwe -18.33 29.9099
1716612305 Gwanda Zimbabwe -20.9396 29.01
1716523245 Chinhoyi Zimbabwe -17.3596 30.18
1716929295 Beitbridge Zimbabwe -22.2096 29.99
1716060405 Mutare Zimbabwe -18.97 32.65
1716621481 Gweru Zimbabwe -19.45 29.82
1716627056 Karoi Zimbabwe -16.8196 29.68
1716049475 Masvingo Zimbabwe -20.0596 30.82
1716032632 Bulawayo Zimbabwe -20.17 28.58
